"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"310M300US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","43516","1744",
"310M300US28740","Kingston, NY Metro Area","63621","3907",
"310M300US28900","Klamath Falls, OR Micro Area","38916","5638",
"310M300US28940","Knoxville, TN Metro Area","51848","1111",
"310M300US29020","Kokomo, IN Metro Area","49346","5417",
"310M300US29100","La Crosse-Onalaska, WI-MN Metro Area","56552","2618",
"310M300US29180","Lafayette, LA Metro Area","47848","2458",
"310M300US29200","Lafayette-West Lafayette, IN Metro Area","52224","3565",
"310M300US29300","LaGrange, GA Micro Area","38977","7321",
"310M300US29340","Lake Charles, LA Metro Area","52314","2899",
"310M300US29380","Lake City, FL Micro Area","40811","5463",
"310M300US29420","Lake Havasu City-Kingman, AZ Metro Area","42311","2609",
"310M300US29460","Lakeland-Winter Haven, FL Metro Area","48475","1645",
"310M300US29540","Lancaster, PA Metro Area","63407","1840",
"310M300US29620","Lansing-East Lansing, MI Metro Area","56440","2037",
"310M300US29700","Laredo, TX Metro Area","43408","3320",
"310M300US29740","Las Cruces, NM Metro Area","37144","3745",
"310M300US29820","Las Vegas-Henderson-Paradise, NV Metro Area","57189","970",
"310M300US29860","Laurel, MS Micro Area","38542","3144",
"310M300US29940","Lawrence, KS Metro Area","55646","5864",
"310M300US30020","Lawton, OK Metro Area","50702","2344",
"310M300US30140","Lebanon, PA Metro Area","57372","2879",
"310M300US30300","Lewiston, ID-WA Metro Area","55116","6636",
"310M300US30340","Lewiston-Auburn, ME Metro Area","48286","3350",
"310M300US30460","Lexington-Fayette, KY Metro Area","58069","2539",
"310M300US30620","Lima, OH Metro Area","51542","2912",
"310M300US30700","Lincoln, NE Metro Area","60057","2554",
"310M300US30780","Little Rock-North Little Rock-Conway, AR Metro Area","53173","2106",
"310M300US30860","Logan, UT-ID Metro Area","52974","4519",
"310M300US30940","London, KY Micro Area","33772","5143",
"310M300US30980","Longview, TX Metro Area","48259","2616",
"310M300US31020","Longview, WA Metro Area","49456","2785",
"310M300US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","69992","679",
"310M300US31140","Louisville/Jefferson County, KY-IN Metro Area","57279","1607",
"310M300US31180","Lubbock, TX Metro Area","47276","3409",
"310M300US31260","Lufkin, TX Micro Area","45326","5733",
"310M300US31300","Lumberton, NC Micro Area","32729","2696",
"310M300US31340","Lynchburg, VA Metro Area","52976","3544",
"310M300US31420","Macon-Bibb County, GA Metro Area","41303","3073",
"310M300US31460","Madera, CA Metro Area","51283","5033",
"310M300US31540","Madison, WI Metro Area","71301","1233",
"310M300US31700","Manchester-Nashua, NH Metro Area","78769","3317",
"310M300US31740","Manhattan, KS Metro Area","50698","3700",
"310M300US31820","Manitowoc, WI Micro Area","54785","3345",
"310M300US31860","Mankato-North Mankato, MN Metro Area","61241","4107",
"310M300US31900","Mansfield, OH Metro Area","46032","5387",
"310M300US31940","Marinette, WI-MI Micro Area","47542","2585",
"310M300US31980","Marion, IN Micro Area","44768","3519",
"310M300US32020","Marion, OH Micro Area","44766","4252",
"310M300US32100","Marquette, MI Micro Area","49008","3188",
"310M300US32220","Marshall, TX Micro Area","53394","6354",
"310M300US32300","Martinsville, VA Micro Area","41050","3182",
"310M300US32420","Mayagüez, PR Metro Area","15575","3212",
"310M300US32580","McAllen-Edinburg-Mission, TX Metro Area","37106","1502",
"310M300US32740","Meadville, PA Micro Area","50657","4174",
"310M300US32780","Medford, OR Metro Area","51409","1369",
"310M300US32820","Memphis, TN-MS-AR Metro Area","50984","1237",
"310M300US32900","Merced, CA Metro Area","47735","3086",
"310M300US32940","Meridian, MS Micro Area","41594","6752",
"310M300US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","54284","820",
"310M300US33140","Michigan City-La Porte, IN Metro Area","50736","4742",
"310M300US33220","Midland, MI Metro Area","61624","6347",
"310M300US33260","Midland, TX Metro Area","75266","7469",
"310M300US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","59448","1500",
"310M300US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","76856","979",
"310M300US33500","Minot, ND Micro Area","63310","4627",
"310M300US33540","Missoula, MT Metro Area","54311","4421",
"310M300US33660","Mobile, AL Metro Area","46023","3223",
"310M300US33700","Modesto, CA Metro Area","59514","2562",
"310M300US33740","Monroe, LA Metro Area","39610","3069",
"310M300US33780","Monroe, MI Metro Area","59290","4209",
"310M300US33860","Montgomery, AL Metro Area","49123","3026",
"310M300US33980","Morehead City, NC Micro Area","52807","3163",
"310M300US34060","Morgantown, WV Metro Area","49475","3772",
"310M300US34100","Morristown, TN Metro Area","44840","3831",
"310M300US34180","Moses Lake, WA Micro Area","58644","6533",
"310M300US34340","Mount Airy, NC Micro Area","42438","4595",
"310M300US34380","Mount Pleasant, MI Micro Area","44100","4549",
"310M300US34580","Mount Vernon-Anacortes, WA Metro Area","66066","2745",
"310M300US34620","Muncie, IN Metro Area","41255","2643",
"310M300US34740","Muskegon, MI Metro Area","49229","2906",
"310M300US34780","Muskogee, OK Micro Area","36342","3934",
"310M300US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","48727","1757",
"310M300US34860","Nacogdoches, TX Micro Area","47589","9506",
"310M300US34900","Napa, CA Metro Area","86562","5231",
"310M300US34940","Naples-Immokalee-Marco Island, FL Metro Area","66048","3069",
"310M300US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","63939","1399",
"310M300US35100","New Bern, NC Metro Area","50977","3204",
"310M300US35260","New Castle, PA Micro Area","49967","5164",
"310M300US35300","New Haven-Milford, CT Metro Area","66863","2099",
"310M300US35380","New Orleans-Metairie, LA Metro Area","50528","989",
"310M300US35420","New Philadelphia-Dover, OH Micro Area","51386","3292",
"310M300US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","75368","538",
"310M300US35660","Niles-Benton Harbor, MI Metro Area","48629","2715",
"310M300US35840","North Port-Sarasota-Bradenton, FL Metro Area","56817","1677",
"310M300US35900","North Wilkesboro, NC Micro Area","40995","6293",
"310M300US35980","Norwich-New London, CT Metro Area","71987","2582",
"310M300US36020","Oak Harbor, WA Micro Area","59644","9028",
"310M300US36100","Ocala, FL Metro Area","43910","1793",
"310M300US36140","Ocean City, NJ Metro Area","66953","4018",
"310M300US36220","Odessa, TX Metro Area","55380","4862",
"310M300US36260","Ogden-Clearfield, UT Metro Area","71629","1500",
"310M300US36300","Ogdensburg-Massena, NY Micro Area","50325","3063",
"310M300US36420","Oklahoma City, OK Metro Area","56260","1403",
"310M300US36460","Olean, NY Micro Area","48484","3625",
"310M300US36500","Olympia-Tumwater, WA Metro Area","71765","2663",
"310M300US36540","Omaha-Council Bluffs, NE-IA Metro Area","65619","1492",
"310M300US36660","Opelousas, LA Micro Area","34462","4284",
"310M300US36700","Orangeburg, SC Micro Area","35947","2972",
"310M300US36740","Orlando-Kissimmee-Sanford, FL Metro Area","55089","1026",
"310M300US36780","Oshkosh-Neenah, WI Metro Area","56678","3045",
"310M300US36860","Ottawa-Peru, IL Micro Area","56804","1847",
"310M300US36980","Owensboro, KY Metro Area","48550","3627",
"310M300US37020","Owosso, MI Micro Area","53361","4166",
"310M300US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","82857","2328",
"310M300US37140","Paducah, KY-IL Micro Area","47598","5114",
"310M300US37260","Palatka, FL Micro Area","33790","1974",
"310M300US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","52540","1332",
"310M300US37460","Panama City, FL Metro Area","51594","3329",
"310M300US37620","Parkersburg-Vienna, WV Metro Area","43648","4690",
"310M300US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","53378","2310",
"310M300US37900","Peoria, IL Metro Area","57453","1747",
"310M300US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","68572","885",
"310M300US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","61506","523",
"310M300US38220","Pine Bluff, AR Metro Area","39914","3473",
"310M300US38240","Pinehurst-Southern Pines, NC Micro Area","64184","4711",
"310M300US38300","Pittsburgh, PA Metro Area","58521","1027",
"310M300US38340","Pittsfield, MA Metro Area","57054","4642",
"310M300US38460","Plattsburgh, NY Micro Area","58234","4388",
"310M300US38540","Pocatello, ID Metro Area","51612","5017",
"310M300US38660","Ponce, PR Metro Area","16109","1075",
"310M300US38820","Port Angeles, WA Micro Area","47907","3155",
"310M300US38860","Portland-South Portland, ME Metro Area","68570","3088",
"310M300US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","71931","955",
"310M300US38940","Port St. Lucie, FL Metro Area","51392","1711",
"310M300US39020","Portsmouth, OH Micro Area","43367","6093",
"310M300US39060","Pottsville, PA Micro Area","49559","2525",
"310M300US39140","Prescott, AZ Metro Area","50041","2948",
"310M300US39300","Providence-Warwick, RI-MA Metro Area","65226","1373",
"310M300US39340","Provo-Orem, UT Metro Area","70196","2034",
"310M300US39380","Pueblo, CO Metro Area","43148","3056",
"310M300US39460","Punta Gorda, FL Metro Area","52070","2752",
"310M300US39500","Quincy, IL-MO Micro Area","48710","1899",
"310M300US39540","Racine, WI Metro Area","60897","3413",
"310M300US39580","Raleigh, NC Metro Area","72576","1931",
"310M300US39660","Rapid City, SD Metro Area","56318","3592",
"310M300US39740","Reading, PA Metro Area","61058","1432",
"310M300US39820","Redding, CA Metro Area","52439","4116",
"310M300US39900","Reno, NV Metro Area","61360","1318",
"310M300US39980","Richmond, IN Micro Area","45017","6151",
"310M300US40060","Richmond, VA Metro Area","67633","1588",
"310M300US40080","Richmond-Berea, KY Micro Area","49610","4163",
"310M300US40140","Riverside-San Bernardino-Ontario, CA Metro Area","61994","688",
"310M300US40220","Roanoke, VA Metro Area","54233","2906",
"310M300US40260","Roanoke Rapids, NC Micro Area","33645","2813",
"310M300US40340","Rochester, MN Metro Area","71985","2596",
"310M300US40380","Rochester, NY Metro Area","56969","1298",
"310M300US40420","Rockford, IL Metro Area","55484","1610",
"310M300US40580","Rocky Mount, NC Metro Area","42784","3122",
"310M300US40660","Rome, GA Metro Area","45854","5448",
"310M300US40700","Roseburg, OR Micro Area","47746","3337",
"310M300US40740","Roswell, NM Micro Area","44899","4270",
"310M300US40780","Russellville, AR Micro Area","44839","5747",
"310M300US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","67902","1363",
"310M300US40980","Saginaw, MI Metro Area","45331","2233",
"310M300US41060","St. Cloud, MN Metro Area","61943","2065",
"310M300US41100","St. George, UT Metro Area","54842","3460",
"310M300US41140","St. Joseph, MO-KS Metro Area","47309","3555",
"310M300US41180","St. Louis, MO-IL Metro Area","61571","735",
"310M300US41400","Salem, OH Micro Area","41818","3128",
"310M300US41420","Salem, OR Metro Area","56163","1935",
"310M300US41500","Salinas, CA Metro Area","71274","2706",
"310M300US41540","Salisbury, MD-DE Metro Area","59273","2629",
"310M300US41620","Salt Lake City, UT Metro Area","71510","1166",
"310M300US41660","San Angelo, TX Metro Area","50894","6131",
"310M300US41700","San Antonio-New Braunfels, TX Metro Area","56774","904",
"310M300US41740","San Diego-Carlsbad, CA Metro Area","76207","1049",
"310M300US41780","Sandusky, OH Micro Area","54958","3778",
"310M300US41860","San Francisco-Oakland-Hayward, CA Metro Area","101714","833",
"310M300US41900","San Germán, PR Metro Area","14719","1711",
"310M300US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","117474","2785",
"310M300US41980","San Juan-Carolina-Caguas, PR Metro Area","21560","606",
"310M300US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","71880","4038",
"310M300US42100","Santa Cruz-Watsonville, CA Metro Area","79705","6744",
"310M300US42140","Santa Fe, NM Metro Area","58821","3616",
"310M300US42200","Santa Maria-Santa Barbara, CA Metro Area","71106","2060",
"310M300US42220","Santa Rosa, CA Metro Area","80409","3110",
"310M300US42340","Savannah, GA Metro Area","56610","1816",
